"A99_W97q4_creW_b97q4_s01q4","(Intercept)",1.29876691127731,0.23944578376302833,5.424054209125925,5.82621997313737e-8,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","ActivoN",1.8707488963778605e-8,1.5879179698550626e-8,1.1781143181776659,0.23875103462080705,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","C8Est_w",-5.718167805891444e-4,0.0032984293513316737,-0.17336032386392783,0.8623682098242909,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","CAR_IRR_3A6",-0.006825442083683046,0.005207896861047109,-1.3105947114149858,0.1899947269325324,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","P_ROA",0.017229069086386346,0.014535114567955693,1.1853411272292123,0.23588259873052486,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","P_DEP_ARS_RATE",-0.037481033752011776,0.015612706016899753,-2.400675047070057,0.016364861605977277,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","P_LOANS_ARS_RATE_W",0.0063058508416929445,0.004845373854587322,1.3014167804044525,0.19311583290994072,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","APRSpNF_RATE_W",-0.001285716738809751,0.004859308922889074,-0.2645883929613052,0.7913265626332104,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","APR_USD_RATE",-0.0029260978407500446,0.0019232996051517545,-1.521394707778337,0.12816081615113317,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","APR_RATE_W",-0.003333138701140944,0.0026343985276712687,-1.2652370801646862,0.20578635393779887,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
"A99_W97q4_creW_b97q4_s01q4","rho",0.010265446873096962,0.08464060843855019,0.1212827632323764,0.9034670721770628,"-23.5387212265812",78,0.9034670721770628,"0.902751228399892"
